,OTUs,A,B,C,size,Class
428,ASV23848,0,0,0.000554179,0.018472639,C
429,ASV23849,0,0,0.000554179,0.018472639,C
430,ASV23850,0,0,0.0005281,0.017603338,C
431,ASV23851,0,0,0.000469422,0.015647412,C
432,ASV23852,0,0,0.000502021,0.016734037,C
433,ASV23853,0,0,0.000502021,0.016734037,C
434,ASV23854,0,0,0.000547659,0.018255314,C
435,ASV23855,0,0,0.000430304,0.014343461,C
436,ASV23856,0,0,0.000475942,0.015864737,C
437,ASV23857,0,0,0.000456383,0.015212761,C
438,ASV23858,0,0,0.000443343,0.014778111,C
439,ASV23859,0,0,0.000378146,0.012604859,C
440,ASV23860,0,0,0.000449863,0.014995436,C
441,ASV23861,0,0,0.000410745,0.013691485,C
442,ASV23862,0,0,0.000443343,0.014778111,C
443,ASV23863,0,0,0.000365106,0.012170209,C
444,ASV23864,0,0,0.000423784,0.014126136,C
445,ASV23865,0,0,0.000417264,0.01390881,C
446,ASV23866,0,0,0.000358587,0.011952884,C
447,ASV23867,0,0,0.000443343,0.014778111,C
448,ASV23868,0,0,0.000391185,0.01303951,C
449,ASV23869,0,0,0.000391185,0.01303951,C
450,ASV23870,0,0,0.000449863,0.014995436,C
451,ASV23871,0,0,0.000345547,0.011518234,C
452,ASV23872,0,0,0.000391185,0.01303951,C
453,ASV23873,0,0,0.000417264,0.01390881,C
454,ASV23874,0,0,0.000404225,0.01347416,C
455,ASV23875,0,0,0.000325988,0.010866258,C
456,ASV23876,0,0,0.000436824,0.014560786,C
457,ASV23877,0,0,0.000397705,0.013256835,C
458,ASV23878,0,0,0.000352067,0.011735559,C
459,ASV23879,0,0,0.000404225,0.01347416,C
460,ASV23880,0,0,0.000410745,0.013691485,C
461,ASV23881,0,0,0.000339027,0.011300908,C
462,ASV23882,0,0,0.000325988,0.010866258,C
463,ASV23883,0,0,0.000371626,0.012387534,C
464,ASV23884,0,0,0.000867127,0.028904247,C
465,ASV23885,0,0,0.000352067,0.011735559,C
466,ASV23886,0,0,0.000332507,0.011083583,C
467,ASV23887,0,0,0.000319468,0.010648933,C
468,ASV23888,0,0,0.000339027,0.011300908,C
469,ASV23889,0,0,0.000430304,0.014343461,C
470,ASV23890,0,0,0.000404225,0.01347416,C
471,ASV23891,0,0,0.000391185,0.01303951,C
472,ASV23892,0,0,0.000332507,0.011083583,C
473,ASV23893,0,0,0.000378146,0.012604859,C
474,ASV23894,0,0,0.000345547,0.011518234,C
475,ASV23895,0,0,0.000332507,0.011083583,C
476,ASV23896,0,0,0.000345547,0.011518234,C
477,ASV23897,0,0,0.000391185,0.01303951,C
478,ASV23898,0,0,0.00027383,0.009127657,C
479,ASV23899,0,0,0.000371626,0.012387534,C
480,ASV23900,0,0,0.000352067,0.011735559,C
481,ASV23901,0,0,0.000358587,0.011952884,C
482,ASV23902,0,0,0.000280349,0.009344982,C
483,ASV23903,0,0,0.000306428,0.010214283,C
484,ASV23904,0,0,0.000371626,0.012387534,C
485,ASV23905,0,0,0.000352067,0.011735559,C
486,ASV23906,0,0,0.000352067,0.011735559,C
487,ASV23907,0,0,0.000325988,0.010866258,C
488,ASV23908,0,0,0.000339027,0.011300908,C
489,ASV23909,0,0,0.000339027,0.011300908,C
490,ASV23910,0,0,0.000332507,0.011083583,C
491,ASV23911,0,0,0.000352067,0.011735559,C
492,ASV23912,0,0,0.000365106,0.012170209,C
493,ASV23913,0,0,0.000293389,0.009779632,C
494,ASV23914,0,0,0.000345547,0.011518234,C
495,ASV23915,0,0,0.000345547,0.011518234,C
496,ASV23916,0,0,0.000306428,0.010214283,C
497,ASV23917,0,0,0.000293389,0.009779632,C
498,ASV23918,0,0,0.000286869,0.009562307,C
499,ASV23919,0,0,0.000345547,0.011518234,C
500,ASV23920,0,0,0.000306428,0.010214283,C
501,ASV23921,0,0,0.000306428,0.010214283,C
502,ASV23922,0,0,0.000352067,0.011735559,C
503,ASV23923,0,0,0.000293389,0.009779632,C
504,ASV23924,0,0,0.000345547,0.011518234,C
505,ASV23925,0,0,0.000371626,0.012387534,C
506,ASV23926,0,0,0.000319468,0.010648933,C
507,ASV23927,0,0,0.000306428,0.010214283,C
508,ASV23928,0,0,0.00026079,0.008693006,C
509,ASV23929,0,0,0.000286869,0.009562307,C
510,ASV23930,0,0,0.000319468,0.010648933,C
511,ASV23931,0,0,0.00026731,0.008910332,C
512,ASV23932,0,0,0.00026079,0.008693006,C
513,ASV23933,0,0,0.000312948,0.010431608,C
514,ASV23934,0,0,0.000339027,0.011300908,C
515,ASV23935,0,0,0.000332507,0.011083583,C
516,ASV23936,0,0,0.000325988,0.010866258,C
517,ASV23937,0,0,0.000339027,0.011300908,C
518,ASV23938,0,0,0.000312948,0.010431608,C
519,ASV23939,0,0,0.00027383,0.009127657,C
520,ASV23940,0,0,0.000293389,0.009779632,C
521,ASV23941,0,0,0.000286869,0.009562307,C
522,ASV23942,0,0,0.000299909,0.009996957,C
523,ASV23943,0,0,0.00026731,0.008910332,C
524,ASV23944,0,0,0.00026079,0.008693006,C
525,ASV23945,0,0,0.00026731,0.008910332,C
526,ASV23946,0,0,0.000280349,0.009344982,C
527,ASV23947,0,0,0.000299909,0.009996957,C
528,ASV23948,0,0,0.000325988,0.010866258,C
529,ASV23949,0,0,0.00027383,0.009127657,C
530,ASV23950,0,0,0.00026079,0.008693006,C
531,ASV23951,0,0,0.000339027,0.011300908,C
532,ASV23952,0,0,0.00027383,0.009127657,C
533,ASV23953,0,0,0.000286869,0.009562307,C
534,ASV23954,0,0,0.000306428,0.010214283,C
535,ASV23955,0,0,0.00026079,0.008693006,C
536,ASV23956,0,0,0.00026079,0.008693006,C
537,ASV23957,0,0,0.00026079,0.008693006,C
538,ASV23958,0,0,0.000293389,0.009779632,C
539,ASV23959,0,0,0.000280349,0.009344982,C
540,ASV23960,0,0,0.000215152,0.00717173,C
541,ASV23961,0,0,0.000247751,0.008258356,C
542,ASV23962,0,0,0.000280349,0.009344982,C
543,ASV23963,0,0,0.000286869,0.009562307,C
544,ASV23964,0,0,0.000241231,0.008041031,C
545,ASV23965,0,0,0.00025427,0.008475681,C
546,ASV23966,0,0,0.000293389,0.009779632,C
547,ASV23967,0,0,0.00026731,0.008910332,C
548,ASV23968,0,0,0.000247751,0.008258356,C
549,ASV23969,0,0,0.000228191,0.007606381,C
550,ASV23970,0,0,0.000234711,0.007823706,C
551,ASV23971,0,0,0.000280349,0.009344982,C
552,ASV23972,0,0,0.000286869,0.009562307,C
553,ASV23973,0,0,0.000221672,0.007389056,C
554,ASV23974,0,0,0.000449863,0.014995436,C
555,ASV23975,0,0,0.00026079,0.008693006,C
556,ASV23976,0,0,0.000215152,0.00717173,C
557,ASV23977,0,0,0.00027383,0.009127657,C
558,ASV23978,0,0,0.000234711,0.007823706,C
559,ASV23979,0,0,0.000241231,0.008041031,C
560,ASV23980,0,0,0.00026079,0.008693006,C
561,ASV23981,0,0,0.00026731,0.008910332,C
562,ASV23982,0,0,0.00026079,0.008693006,C
563,ASV23983,0,0,0.000299909,0.009996957,C
564,ASV23984,0,0,0.00026079,0.008693006,C
565,ASV23985,0,0,0.00025427,0.008475681,C
566,ASV23986,0,0,0.000573738,0.019124614,C
567,ASV23987,0,0,0.000208632,0.006954405,C
568,ASV23988,0,0,0.000241231,0.008041031,C
569,ASV23989,0,0,0.000208632,0.006954405,C
570,ASV23990,0,0,0.000221672,0.007389056,C
571,ASV23991,0,0,0.000228191,0.007606381,C
572,ASV23992,0,0,0.000228191,0.007606381,C
573,ASV23993,0,0,0.00025427,0.008475681,C
574,ASV23994,0,0,0.00025427,0.008475681,C
575,ASV23995,0,0,0.000234711,0.007823706,C
576,ASV23996,0,0,0.000215152,0.00717173,C
577,ASV23997,0,0,0.00026731,0.008910332,C
578,ASV23998,0,0,0.000221672,0.007389056,C
579,ASV23999,0,0,0.000228191,0.007606381,C
580,ASV24,0.00052158,0.002542704,0.001766854,0.161037945,B
581,ASV24000,0,0,0.000221672,0.007389056,C
582,ASV24001,0,0,0.00025427,0.008475681,C
583,ASV24002,0,0,0.00025427,0.008475681,C
584,ASV24003,0,0,0.000208632,0.006954405,C
585,ASV24005,0,0,0.000241231,0.008041031,C
586,ASV24006,0,0,0.000312948,0.010431608,C
587,ASV24007,0,0,0.000234711,0.007823706,C
588,ASV24008,0,0,0.000241231,0.008041031,C
589,ASV24009,0,0,0.000234711,0.007823706,C
590,ASV24010,0,0,0.000247751,0.008258356,C
591,ASV24011,0,0,0.000241231,0.008041031,C
592,ASV24013,0,0,0.000234711,0.007823706,C
593,ASV24014,0,0,0.000202112,0.00673708,C
594,ASV24016,0,0,0.000202112,0.00673708,C
595,ASV24017,0,0,0.000280349,0.009344982,C
596,ASV24018,0,0,0.000215152,0.00717173,C
597,ASV24019,0,0,0.000208632,0.006954405,C
598,ASV24020,0,0,0.000208632,0.006954405,C
599,ASV24021,0,0,0.000247751,0.008258356,C
600,ASV24023,0,0,0.00026731,0.008910332,C
601,ASV24024,0,0,0.000215152,0.00717173,C
602,ASV24027,0,0,0.000202112,0.00673708,C
603,ASV24029,0,0,0.000410745,0.013691485,C
604,ASV24032,0,0,0.000215152,0.00717173,C
605,ASV24037,0,0,0.000215152,0.00717173,C
606,ASV24041,0,0,0.000208632,0.006954405,C
607,ASV24061,0,0,0.000854088,0.028469596,C
608,ASV24066,0,0,0.000384666,0.012822185,C
609,ASV2410,0.00027383,0,0,0.009127657,A
610,ASV24994,0,0,0.000743252,0.024775068,C
611,ASV24995,0,0,0.000938845,0.031294823,C
612,ASV24996,0,0,0.000651975,0.021732516,C
613,ASV24997,0,0,0.000632416,0.021080541,C
614,ASV24998,0,0,0.000658495,0.021949841,C
615,ASV24999,0,0,0.000397705,0.013256835,C
616,ASV25,0.009701395,0,0.000189073,0.329682271,A
617,ASV25000,0,0,0.000449863,0.014995436,C
618,ASV25001,0,0,0.000462903,0.015430086,C
619,ASV25002,0,0,0.000397705,0.013256835,C
620,ASV25003,0,0,0.000384666,0.012822185,C
621,ASV25004,0,0,0.000352067,0.011735559,C
622,ASV25005,0,0,0.000410745,0.013691485,C
623,ASV25006,0,0,0.000352067,0.011735559,C
624,ASV25007,0,0,0.000234711,0.007823706,C
625,ASV25008,0,0,0.000325988,0.010866258,C
626,ASV25009,0,0,0.000228191,0.007606381,C
627,ASV25010,0,0,0.000280349,0.009344982,C
628,ASV25011,0,0,0.000325988,0.010866258,C
629,ASV25012,0,0,0.000299909,0.009996957,C
630,ASV25013,0,0,0.00026731,0.008910332,C
631,ASV25014,0,0,0.000215152,0.00717173,C
632,ASV25015,0,0,0.000247751,0.008258356,C
633,ASV25016,0,0,0.000286869,0.009562307,C
634,ASV25017,0,0,0.00026731,0.008910332,C
635,ASV25019,0,0,0.000241231,0.008041031,C
636,ASV25020,0,0,0.00025427,0.008475681,C
637,ASV25021,0,0,0.00027383,0.009127657,C
638,ASV25022,0,0,0.000208632,0.006954405,C
639,ASV25023,0,0,0.000234711,0.007823706,C
640,ASV25024,0,0,0.000202112,0.00673708,C
641,ASV25025,0,0,0.000234711,0.007823706,C
642,ASV25026,0,0,0.000221672,0.007389056,C
643,ASV25027,0,0,0.000208632,0.006954405,C
644,ASV25029,0,0,0.000221672,0.007389056,C
645,ASV25038,0,0,0.000221672,0.007389056,C
646,ASV25057,0,0,0.000449863,0.014995436,C
647,ASV2513,1.30E-05,0.00052158,0,0.017820663,B
648,ASV25184,0,0,0.000299909,0.009996957,C
649,ASV2528,0.000189073,0.001199635,0.000130395,0.050636763,B
650,ASV25714,0,0,0.000365106,0.012170209,C
651,ASV25726,0,0,0.000345547,0.011518234,C
652,ASV26,0.000606337,0.001401747,0.001030121,0.101273525,none
653,ASV26001,0,0,0.000339027,0.011300908,C
654,ASV26086,0,0,0.000378146,0.012604859,C
655,ASV262,7.82E-05,0.000221672,0.000228191,0.017603338,none
656,ASV264,4.56E-05,0.000423784,0,0.015647412,B
657,ASV27,0.000495501,0.000215152,0,0.023688443,A
658,ASV27439,0,0,0.000638936,0.021297866,C
659,ASV27440,0,0,0.000704134,0.023471117,C
660,ASV27441,0,0,0.000384666,0.012822185,C
661,ASV27442,0,0,0.000391185,0.01303951,C
662,ASV27443,0,0,0.000423784,0.014126136,C
663,ASV27444,0,0,0.000352067,0.011735559,C
664,ASV27445,0,0,0.000423784,0.014126136,C
665,ASV27446,0,0,0.000332507,0.011083583,C
666,ASV27447,0,0,0.000332507,0.011083583,C
667,ASV27448,0,0,0.000306428,0.010214283,C
668,ASV27449,0,0,0.000339027,0.011300908,C
669,ASV27450,0,0,0.000384666,0.012822185,C
670,ASV27451,0,0,0.000345547,0.011518234,C
671,ASV27452,0,0,0.000332507,0.011083583,C
672,ASV27453,0,0,0.000371626,0.012387534,C
673,ASV27454,0,0,0.00026731,0.008910332,C
674,ASV27455,0,0,0.000293389,0.009779632,C
675,ASV27456,0,0,0.000247751,0.008258356,C
676,ASV27457,0,0,0.000215152,0.00717173,C
677,ASV27458,0,0,0.00027383,0.009127657,C
678,ASV27459,0,0,0.000247751,0.008258356,C
679,ASV27460,0,0,0.000241231,0.008041031,C
680,ASV27461,0,0,0.000371626,0.012387534,C
681,ASV27463,0,0,0.000208632,0.006954405,C
682,ASV27465,0,0,0.000208632,0.006954405,C
683,ASV27470,0,0,0.000228191,0.007606381,C
684,ASV28,0.000606337,0.000880167,0.002581823,0.135610901,C
685,ASV2804,2.61E-05,0.000651975,0.000306428,0.032816099,B
686,ASV28119,0,0,0.002164559,0.072151954,C
687,ASV285,0.011213978,0.000117356,3.26E-05,0.378797757,A
688,ASV2850,4.56E-05,0.013952275,0.000651975,0.488329639,B
689,ASV286,0.000391185,0,0.000573738,0.032164124,C
690,ASV29,0.001414787,0,0,0.04715956,A
691,ASV29017,0,0,0.000482462,0.016082062,C
692,ASV29018,0,0,0.000456383,0.015212761,C
693,ASV29019,0,0,0.000339027,0.011300908,C
694,ASV29020,0,0,0.000299909,0.009996957,C
695,ASV29021,0,0,0.00026079,0.008693006,C
696,ASV29022,0,0,0.000306428,0.010214283,C
697,ASV29023,0,0,0.000293389,0.009779632,C
698,ASV29024,0,0,0.00026731,0.008910332,C
699,ASV29025,0,0,0.00026731,0.008910332,C
700,ASV29026,0,0,0.00026079,0.008693006,C
701,ASV29027,0,0,0.000280349,0.009344982,C
702,ASV29028,0,0,0.00027383,0.009127657,C
703,ASV29029,0,0,0.00025427,0.008475681,C
704,ASV29030,0,0,0.000247751,0.008258356,C
705,ASV29031,0,0,0.000202112,0.00673708,C
706,ASV29032,0,0,0.000221672,0.007389056,C
707,ASV29033,0,0,0.000247751,0.008258356,C
708,ASV29035,0,0,0.000202112,0.00673708,C
709,ASV29037,0,0,0.000228191,0.007606381,C
710,ASV29039,0,0,0.000208632,0.006954405,C
711,ASV29040,0,0,0.000228191,0.007606381,C
712,ASV29054,0,0,0.000202112,0.00673708,C
713,ASV29079,0,0,0.000371626,0.012387534,C
714,ASV29156,0,0,0.000391185,0.01303951,C
715,ASV29225,0,0,0.000306428,0.010214283,C
716,ASV29273,0,0,0.000410745,0.013691485,C
717,ASV29302,0,0,0.000325988,0.010866258,C
718,ASV29339,0,0,0.000365106,0.012170209,C
719,ASV3,0.054994132,0.000932325,0.001277872,1.906810971,A
720,ASV30,0.000554179,0.000104316,0.000169514,0.027600296,A
721,ASV30445,0,0,0.00026079,0.008693006,C
722,ASV3053,0,0.005339679,0.001232234,0.219063763,B
723,ASV3059,0.000384666,0,0,0.012822185,A
724,ASV3065,0.000130395,0.000208632,7.82E-05,0.01390881,B
725,ASV3072,8.48E-05,0.000404225,0,0.016299387,B
726,ASV3074,9.13E-05,0.000358587,0.000358587,0.02694832,none
727,ASV31,0.000456383,5.22E-05,0,0.016951363,A
728,ASV3104,0.000704134,0,0,0.023471117,A
729,ASV3105,0.000130395,0.000195593,0.00054114,0.028904247,C
730,ASV3120,3.91E-05,0,0.001023602,0.035424001,C
731,ASV3131,3.26E-05,0,0.000234711,0.008910332,C
732,ASV3161,3.91E-05,0,0.000371626,0.013691485,C
733,ASV3168,0.000104316,0.001134437,0.001206155,0.081496936,none
734,ASV3185,3.26E-05,0,0.000306428,0.011300908,C
735,ASV32,0.001975486,0,0.000104316,0.069326727,A
736,ASV320,5.87E-05,2.61E-05,0.000332507,0.01390881,C
737,ASV33,0.000358587,0,0.000176033,0.017820663,A
738,ASV330,0.000475942,0.002523145,0.00053462,0.117790238,B
739,ASV3359,6.52E-06,0,0.012726561,0.424436041,C
740,ASV339,0.000971443,0.001401747,0.000234711,0.086930065,B
741,ASV3396,0.001173556,0.007575955,0.004433433,0.439431477,B
742,ASV3397,0.000906246,0,0,0.030208198,A
743,ASV3398,0.000638936,0,8.48E-05,0.024123093,A
744,ASV3399,0.000469422,0.001538662,0.001740775,0.124961968,none
745,ASV34,0.000423784,1.96E-05,0.00027383,0.023905768,A
746,ASV3400,0.000312948,0,0.000228191,0.018037988,A
747,ASV3401,0.000189073,0.001845091,0.00052158,0.085191463,B
748,ASV3402,0.000195593,0.000762811,5.22E-05,0.0336854,B
749,ASV3403,0.00025427,0.001082279,0,0.044551658,B
750,ASV3404,0.000169514,0,0.000306428,0.015864737,C
751,ASV3405,0.000117356,0.000345547,0,0.015430086,B
752,ASV3406,0.000143435,0.001955926,0,0.069978702,B
753,ASV3409,0.000169514,0.000625896,0,0.02651367,B
754,ASV3411,0.000130395,0.001440866,0.000202112,0.059112444,B
755,ASV3412,0.000156474,0.000554179,5.22E-05,0.025427044,B
756,ASV3413,0.000123875,0.000580258,0,0.023471117,B
757,ASV3414,0.000110836,0.000325988,7.82E-05,0.017168688,B
758,ASV3415,0.000123875,0.001140957,0,0.042161081,B
759,ASV3416,0.000117356,0.000743252,0.000182553,0.034772026,B
760,ASV3417,0.000110836,0.000423784,0,0.017820663,B
761,ASV3418,0.000130395,0.000606337,7.82E-05,0.027165645,B
762,ASV3419,0.000123875,0.000312948,0,0.014560786,B
763,ASV342,0.000136915,0.002255835,0.000814969,0.10692398,B
764,ASV3420,0.000117356,0.000651975,0,0.025644369,B
765,ASV3424,0.000104316,9.13E-05,0.000638936,0.027817621,C
766,ASV3426,8.48E-05,0.00080845,0.001193115,0.069544052,C
767,ASV3430,5.87E-05,0.000443343,0.000130395,0.021080541,B
768,ASV3431,5.87E-05,0.000299909,0,0.011952884,B
769,ASV3432,8.48E-05,0.000515061,0,0.019993915,B
770,ASV3434,8.48E-05,0.000821489,0,0.030208198,B
771,ASV3437,8.48E-05,0.000215152,0.00027383,0.019124614,none
772,ASV3438,4.56E-05,0.000221672,3.91E-05,0.010214283,B
773,ASV3439,7.17E-05,0.001512583,0.000573738,0.071934629,B
774,ASV3447,3.26E-05,0.000332507,0,0.012170209,B
775,ASV3455,5.22E-05,0.000625896,0.000423784,0.036727952,B
776,ASV3457,8.48E-05,0.000619377,0,0.023471117,B
777,ASV3467,5.87E-05,0.000280349,0,0.011300908,B
778,ASV347,4.56E-05,0,0.000280349,0.010866258,C
779,ASV3474,4.56E-05,1.30E-05,0.000378146,0.014560786,C
780,ASV3483,3.26E-05,0.00025427,0.001101839,0.046290259,C
781,ASV3492,4.56E-05,0.000312948,0,0.011952884,B
782,ASV3499,3.91E-05,0.000293389,0,0.011083583,B
783,ASV35,0.000378146,0,0,0.012604859,A
784,ASV3507,2.61E-05,0.000339027,0,0.012170209,B
785,ASV3509,1.30E-05,0.000762811,0.000723693,0.049984787,B
786,ASV3514,5.22E-05,0,0.000404225,0.015212761,C
787,ASV3525,3.26E-05,0,0.000573738,0.02021124,C
788,ASV35262,0,0,0.00133655,0.044551658,C
789,ASV35263,0,0,0.001173556,0.039118529,C
790,ASV35264,0,0,0.000769331,0.025644369,C
791,ASV35265,0,0,0.00079541,0.02651367,C
792,ASV35266,0,0,0.000756292,0.025209719,C
793,ASV35267,0,0,0.000638936,0.021297866,C
794,ASV35268,0,0,0.000717173,0.023905768,C
795,ASV35269,0,0,0.000612857,0.020428565,C
796,ASV35270,0,0,0.000560699,0.018689964,C
797,ASV35271,0,0,0.000599817,0.019993915,C
798,ASV35272,0,0,0.000606337,0.02021124,C
799,ASV35273,0,0,0.000482462,0.016082062,C
800,ASV35274,0,0,0.000469422,0.015647412,C
801,ASV35275,0,0,0.000502021,0.016734037,C
802,ASV35276,0,0,0.000502021,0.016734037,C
803,ASV35277,0,0,0.000443343,0.014778111,C
804,ASV35278,0,0,0.000495501,0.016516712,C
805,ASV35279,0,0,0.000469422,0.015647412,C
806,ASV35280,0,0,0.000397705,0.013256835,C
807,ASV35281,0,0,0.0005281,0.017603338,C
808,ASV35282,0,0,0.000404225,0.01347416,C
809,ASV35283,0,0,0.000404225,0.01347416,C
810,ASV35284,0,0,0.000391185,0.01303951,C
811,ASV35285,0,0,0.000352067,0.011735559,C
812,ASV35286,0,0,0.000397705,0.013256835,C
813,ASV35287,0,0,0.000378146,0.012604859,C
814,ASV35288,0,0,0.000371626,0.012387534,C
815,ASV35289,0,0,0.000384666,0.012822185,C
816,ASV35290,0,0,0.000293389,0.009779632,C
817,ASV35291,0,0,0.000358587,0.011952884,C
818,ASV35292,0,0,0.000345547,0.011518234,C
819,ASV35293,0,0,0.000391185,0.01303951,C
820,ASV35294,0,0,0.000358587,0.011952884,C
821,ASV35295,0,0,0.000404225,0.01347416,C
822,ASV35296,0,0,0.000436824,0.014560786,C
823,ASV35297,0,0,0.000325988,0.010866258,C
824,ASV35298,0,0,0.000339027,0.011300908,C
825,ASV35299,0,0,0.000299909,0.009996957,C
826,ASV35300,0,0,0.000312948,0.010431608,C
827,ASV35301,0,0,0.000436824,0.014560786,C
828,ASV35302,0,0,0.000358587,0.011952884,C
829,ASV35303,0,0,0.000319468,0.010648933,C
830,ASV35304,0,0,0.00027383,0.009127657,C
831,ASV35305,0,0,0.000345547,0.011518234,C
832,ASV35306,0,0,0.000371626,0.012387534,C
833,ASV35307,0,0,0.000339027,0.011300908,C
834,ASV35308,0,0,0.000365106,0.012170209,C
835,ASV35309,0,0,0.000345547,0.011518234,C
836,ASV35310,0,0,0.000384666,0.012822185,C
837,ASV35311,0,0,0.000280349,0.009344982,C
838,ASV35312,0,0,0.000280349,0.009344982,C
839,ASV35313,0,0,0.000312948,0.010431608,C
840,ASV35314,0,0,0.000384666,0.012822185,C
841,ASV35315,0,0,0.000319468,0.010648933,C
842,ASV35316,0,0,0.00027383,0.009127657,C
843,ASV35317,0,0,0.000306428,0.010214283,C
844,ASV35318,0,0,0.000293389,0.009779632,C
845,ASV35319,0,0,0.000345547,0.011518234,C
846,ASV35320,0,0,0.000280349,0.009344982,C
847,ASV35321,0,0,0.000384666,0.012822185,C
848,ASV35322,0,0,0.000352067,0.011735559,C
849,ASV35323,0,0,0.000358587,0.011952884,C
850,ASV35324,0,0,0.000332507,0.011083583,C
851,ASV35325,0,0,0.000325988,0.010866258,C
852,ASV35326,0,0,0.000280349,0.009344982,C
853,ASV35327,0,0,0.000293389,0.009779632,C
854,ASV35328,0,0,0.000325988,0.010866258,C
855,ASV35329,0,0,0.000286869,0.009562307,C
856,ASV35330,0,0,0.00025427,0.008475681,C
857,ASV35331,0,0,0.000325988,0.010866258,C
858,ASV35332,0,0,0.000312948,0.010431608,C
859,ASV35333,0,0,0.00025427,0.008475681,C
860,ASV35334,0,0,0.000325988,0.010866258,C
861,ASV35335,0,0,0.00027383,0.009127657,C
862,ASV35336,0,0,0.000312948,0.010431608,C
863,ASV35337,0,0,0.00027383,0.009127657,C
864,ASV35338,0,0,0.000286869,0.009562307,C
865,ASV35339,0,0,0.000325988,0.010866258,C
866,ASV35340,0,0,0.000319468,0.010648933,C
867,ASV35341,0,0,0.000280349,0.009344982,C
868,ASV35342,0,0,0.000312948,0.010431608,C
869,ASV35343,0,0,0.000345547,0.011518234,C
870,ASV35344,0,0,0.000215152,0.00717173,C
871,ASV35345,0,0,0.000280349,0.009344982,C
872,ASV35346,0,0,0.000234711,0.007823706,C
873,ASV35347,0,0,0.00026079,0.008693006,C
874,ASV35348,0,0,0.000299909,0.009996957,C
875,ASV35349,0,0,0.000280349,0.009344982,C
876,ASV35350,0,0,0.000286869,0.009562307,C
877,ASV35351,0,0,0.00026079,0.008693006,C
878,ASV35352,0,0,0.000241231,0.008041031,C
879,ASV35353,0,0,0.00025427,0.008475681,C
880,ASV35354,0,0,0.000306428,0.010214283,C
881,ASV35355,0,0,0.000280349,0.009344982,C
882,ASV35356,0,0,0.00025427,0.008475681,C
883,ASV35357,0,0,0.00025427,0.008475681,C
