,OTUs,a,b,c,size,Class
1064,ASV445,0.000179368,0.000414789,0,0.019805236,b
1065,ASV446,0.001057151,0.003119885,0.002755544,0.231086,none
1066,ASV45,0.008232999,0.006030134,0.004893388,0.638550705,none
1067,ASV450,0.001335172,0.000343042,0.000655815,0.077800946,a
1068,ASV4533,0.000241026,7.85E-05,0.000153584,0.015769452,a
1069,ASV457,0,0.00020291,0,0.006763675,b
1070,ASV46,0.001125535,0.002844107,0.000840788,0.160347675,b
1071,ASV47,0,0.006085065,0.001369924,0.24849966,b
1072,ASV472,0,0.000698415,0,0.023280494,b
1073,ASV478,0,0.000354252,0,0.011808405,b
1074,ASV4790,1.12E-06,0.00042712,0,0.014274717,b
1075,ASV48,0.000571736,0.001577319,0.000612094,0.092038295,b
1076,ASV480,0.000364342,0.00018161,0,0.018198396,a
1077,ASV4842,0,0.000431605,0,0.014386822,b
1078,ASV487,0.000132284,0.000200668,0.000325105,0.021935233,none
1079,ASV4875,3.36E-06,0.000973072,0,0.03254785,b
1080,ASV49,9.53E-05,0.000438331,0.00024551,0.025971017,b
1081,ASV491,0.000124437,0.00053362,0.000135647,0.026456806,b
1082,ASV494,4.26E-05,0,0.025553239,0.853194622,c
1083,ASV501,0,0.000644604,0,0.021486813,b
1084,ASV5041,1.12E-06,0.001572835,0,0.052465191,b
1085,ASV505,0,0.000802673,0.000184973,0.032921534,b
1086,ASV5085,0,0.000473084,8.41E-05,0.01857208,b
1087,ASV509,2.02E-05,0.000343042,0.000155826,0.017301555,b
1088,ASV51,9.75E-05,0.000482052,0.001561624,0.071373587,c
1089,ASV510,0,0.000430484,0.000248873,0.022645232,b
1090,ASV5147,0,0,0.000230937,0.007697884,c
1091,ASV515,0,0.000322863,0.000378915,0.0233926,c
1092,ASV520,7.17E-05,0.000441694,0.000631152,0.038153106,c
1093,ASV5216,0,0.016547835,0.013782202,1.011001248,b
1094,ASV5233,0,0,0.000217484,0.007249464,c
1095,ASV524,2.24E-06,0.000593036,1.01E-05,0.02017892,b
1096,ASV5240,0,0.000200668,0,0.006688938,b
1097,ASV5255,0,0,0.000264568,0.008818935,c
1098,ASV526,2.24E-06,0.000130042,0.000200668,0.011098406,c
1099,ASV527,0.000233179,4.48E-05,0.000102016,0.012667877,a
1100,ASV528,0.001051546,0.126349185,0.187096702,10.48324776,c
1101,ASV5293,0.000741015,0,0,0.024700493,a
1102,ASV5294,0,0,0.000213,0.00709999,c
1103,ASV53,0,0.000709625,0.001483151,0.073092532,c
1104,ASV530,0,0,0.000226452,0.007548411,c
1105,ASV5302,0,0,0.000207394,0.006913148,c
1106,ASV5303,0.000310531,0,0,0.010351038,a
1107,ASV531,0,7.85E-05,0.000248873,0.010911564,c
1108,ASV5348,0.000301563,0,0,0.010052092,a
1109,ASV5359,0.000401336,0,0,0.013377876,a
1110,ASV5396,0.000792583,0.000169279,0.000187216,0.038302579,a
1111,ASV5397,0,0.00068272,7.06E-05,0.025111545,b
1112,ASV54,0.000506715,0.003063833,0.001469698,0.168008191,b
1113,ASV5408,0.000439452,0.00062891,0,0.035612057,b
1114,ASV5428,8.97E-06,0.000957378,0,0.032211535,b
1115,ASV544,0,0.000464115,0,0.015470505,b
1116,ASV5440,0.000221968,0,0.001533598,0.058518867,c
1117,ASV5459,0,0.000147979,0.000261205,0.013639455,c
1118,ASV551,0.002049281,0.001236519,0.005210646,0.283214876,c
1119,ASV557,0.000649089,0.000256721,0,0.030193643,a
1120,ASV5573,0.001899061,0.000136768,0,0.06786096,a
1121,ASV56,0.000193942,0.000590794,0.000503352,0.042936257,none
1122,ASV560,0.004801462,0.000267931,0.000345284,0.180489227,a
1123,ASV5647,0,0.000114347,0.000270173,0.012817351,c
1124,ASV5666,0.00108742,4.48E-06,0.000578462,0.055678871,a
1125,ASV568,0.000137889,1.12E-06,0.000567252,0.023542073,c
1126,ASV569,0.000517926,0.000955136,0.001125535,0.086619881,none
1127,ASV57,0.001127777,0.000939441,9.87E-05,0.072195691,a
1128,ASV573,0.002938275,0.000156947,0.000562768,0.121932991,a
1129,ASV5746,0,0.000484294,2.24E-06,0.016217873,b
1130,ASV5776,0.000198426,0.000610973,0.000761194,0.052353086,none
1131,ASV58,0.000622183,0.002438286,0.000384521,0.114833001,b
1132,ASV587,0.002270128,0.005753234,0.040178471,1.606727801,c
1133,ASV5879,0.000313894,0,0.000133405,0.01490998,a
1134,ASV5938,1.12E-06,0.000749983,0,0.025036808,b
1135,ASV60,0.000455147,0.00069281,0.000551557,0.056650449,none
1136,ASV601,0.003592969,0.003996547,0.004360889,0.398346823,none
1137,ASV6047,1.12E-06,0.000414789,0,0.013863665,b
1138,ASV6059,0,0.000339678,0,0.011322616,b
1139,ASV6071,1.12E-06,0.00066142,0,0.022084707,b
1140,ASV6072,0,0.000962983,0,0.03209943,b
1141,ASV61,0.001637856,0.005153472,0.001376651,0.272265943,b
1142,ASV6151,0,0.000260084,0,0.008669462,b
1143,ASV6155,0,0.000766799,1.12E-06,0.025597333,b
1144,ASV618,0.000937199,5.49E-05,0.000261205,0.041777838,a
1145,ASV6199,1.12E-06,0.000311652,0.00022421,0.017899449,b
1146,ASV62,0.002016771,0.001346382,0.000326226,0.122979305,a
1147,ASV6207,0,0.000699536,0,0.023317863,b
1148,ASV621,0,0,0.000660299,0.02200997,c
1149,ASV6212,1.12E-06,0.00047981,0,0.016031031,b
1150,ASV622,0.000244389,0.000134526,0.000924867,0.043459414,c
1151,ASV6279,0.001754445,1.12E-06,0,0.058518867,a
1152,ASV6281,0.002052645,0.002057129,0.001462972,0.185758167,none
1153,ASV6285,0,0,0.002705096,0.090169877,c
1154,ASV629,1.12E-06,0.001266788,1.12E-06,0.042300995,b
1155,ASV6291,0.004123226,0.001211856,0.000114347,0.181647646,a
1156,ASV6293,0.000294836,0,0,0.009827881,a
1157,ASV6296,0,0.000178247,0.000214121,0.013078929,c
1158,ASV6302,0.000223089,0,4.37E-05,0.008893672,a
1159,ASV6304,0,0.000724199,0,0.024139967,b
1160,ASV6316,0.000349768,0,0.000937199,0.042898889,c
1161,ASV632,0,0,0.000264568,0.008818935,c
1162,ASV633,0.002101971,2.24E-05,0.000748862,0.095775132,a
1163,ASV6330,0.000267931,0.001558261,0.000922625,0.091627243,b
1164,ASV6332,0,0.00061882,0.000366584,0.032846797,b
1165,ASV6336,0.000262326,0,0,0.008744199,a
1166,ASV6337,0.000257842,7.29E-05,1.12E-06,0.011061037,a
1167,ASV6355,0.000187216,0.000784736,8.63E-05,0.035275741,b
1168,ASV6356,1.12E-06,0.000420394,0.000419273,0.028026277,b
1169,ASV6360,5.61E-06,0.000440573,0.001218583,0.055492029,c
1170,ASV6372,0.00011771,0,0.00073541,0.02843733,c
1171,ASV6375,0,0,0.000267931,0.00893104,c
1172,ASV6379,0,0.000612094,0.000420394,0.034416269,b
1173,ASV6387,0.000205152,0.000513441,0.000306047,0.03415469,b
1174,ASV64,0.000447299,0.001956234,0.000521289,0.097494077,b
1175,ASV642,0.00028811,0.000418152,0.000337436,0.034789952,none
1176,ASV6423,2.24E-06,0.001474182,0,0.049214143,b
1177,ASV6424,0.000130042,0.000413668,0,0.018123659,b
1178,ASV643,0,0.000131163,0.000432726,0.01879629,c
1179,ASV644,2.24E-06,0,0.00107733,0.03598574,c
1180,ASV6453,0,6.84E-05,0.000232058,0.010014723,c
1181,ASV6459,0.000313894,0.000189458,0.000187216,0.023018916,none
1182,ASV647,0.000577341,0.000249994,0.000439452,0.042226258,none
1183,ASV6478,0,0.000331831,0.000267931,0.019992078,b
1184,ASV6490,0.000652452,7.06E-05,0.001086299,0.060312549,c
1185,ASV6491,0,0,0.000638999,0.021299971,c
1186,ASV65,0.001497724,0.000957378,0.001455124,0.130340874,none
1187,ASV6507,0.000238784,9.08E-05,0,0.010986301,a
1188,ASV6518,0,7.85E-06,0.001572835,0.052689402,c
1189,ASV654,0.000161431,3.36E-06,0.000442815,0.020253656,c
1190,ASV6571,0,0.000355373,0.000152463,0.016927872,b
1191,ASV6580,9.64E-05,0,0.001184951,0.042712047,c
1192,ASV6590,0,0.0002769,0,0.009229987,b
1193,ASV667,0,0.000758952,1.12E-06,0.025335755,b
1194,ASV6694,0,0.000153584,0.000411426,0.018833658,c
1195,ASV67,0.000338557,0.001811619,0.000192821,0.078099893,b
1196,ASV6707,0,0.000283626,0,0.009454198,b
1197,ASV672,0,0.000280263,0.000310531,0.019693131,c
1198,ASV6720,1.12E-06,0.000208516,2.24E-06,0.007062622,b
1199,ASV6733,0,0,0.000244389,0.008146305,c
1200,ASV6742,0.000242147,0.000253358,0,0.01651682,b
1201,ASV6752,0,0.000396852,0.000143495,0.018011554,b
1202,ASV6753,0,0,0.000327347,0.010911564,c
1203,ASV6759,0.000294836,0.000169279,0,0.015470505,a
1204,ASV6777,0,0.000238784,0,0.007959463,b
1205,ASV6779,0,0.000580704,0,0.019356816,b
1206,ASV678,0,0,0.000525773,0.017525765,c
1207,ASV6803,0,0,0.000261205,0.00870683,c
1208,ASV684,0,1.12E-06,0.000218605,0.007324201,c
1209,ASV688,0,0,0.000216363,0.007212095,c
1210,ASV69,8.07E-05,0.000733167,0.000150221,0.032136798,b
1211,ASV6910,0.00106612,0,0,0.03553732,a
1212,ASV6911,0,0.001545929,0,0.051530982,b
1213,ASV6947,1.23E-05,0.000217484,0,0.007660516,b
1214,ASV696,0.000506715,7.74E-05,0.0001065,0.023018916,a
1215,ASV6962,0.00040582,0,0,0.01352735,a
1216,ASV6966,0.000257842,0.000652452,0,0.030343116,b
1217,ASV6984,0,0.00026681,0,0.008893672,b
1218,ASV6989,0.000372189,0,0,0.012406299,a
1219,ASV6994,0.000251115,0,9.53E-05,0.011546826,a
1220,ASV7,0.194117845,0.003949463,0.001236519,6.643460909,a
1221,ASV70,0.000326226,0,0.001109841,0.047868882,c
1222,ASV7023,0,0,0.00049102,0.016367346,c
1223,ASV704,0,0,0.000204031,0.006801043,c
1224,ASV7049,0,0.000328468,0,0.010948932,b
1225,ASV706,0,7.06E-05,0.000242147,0.010425775,c
1226,ASV7091,0.000201789,0,0,0.006726307,a
1227,ASV71,0,1.12E-06,0.0003408,0.011397353,c
1228,ASV7143,0,0.000741015,0.000162552,0.030118906,b
1229,ASV7172,0,0.000307168,0,0.010238933,b
1230,ASV7183,0,0,0.000249994,0.008333146,c
1231,ASV7196,0,0.00043721,0,0.014573664,b
1232,ASV72,0.003577274,0.002542544,0.00230376,0.280785932,none
1233,ASV7204,0,0.000278021,0,0.009267356,b
1234,ASV7220,0.000480931,0,0,0.016031031,a
1235,ASV7232,0,0.000201789,0,0.006726307,b
1236,ASV7251,0.000123316,0.000311652,0,0.014498928,b
1237,ASV7282,0,0.000263447,0,0.008781567,b
1238,ASV73,0.000667025,0.001588529,0.000691689,0.098241445,b
1239,ASV7343,0,0.00042712,0,0.014237349,b
1240,ASV7356,0,0.000220847,0,0.007361569,b
1241,ASV74,0,0.000325105,0.000178247,0.016778398,b
1242,ASV7409,0,0.000251115,0,0.008370515,b
1243,ASV7414,0.000214121,0.000168158,0,0.012742614,a
1244,ASV75,0.00058631,0.004151252,0.000349768,0.169577663,b
1245,ASV7528,0.000392368,0,0.000341921,0.024476282,a
1246,ASV753,9.64E-05,5.61E-06,0.000345284,0.01490998,c
1247,ASV7531,0.000410305,0,0,0.013676823,a
1248,ASV7536,0,0.001171498,0,0.039049947,b
1249,ASV7550,0,0.000807157,0,0.026905226,b
1250,ASV7551,0,0.000241026,0,0.0080342,b
1251,ASV7554,0,0,0.000400215,0.013340508,c
1252,ASV7558,0.000841909,0,0,0.028063646,a
1253,ASV7565,0.000483173,0.004605278,0.001266788,0.211841289,b
1254,ASV7566,0,0.000783615,7.62E-05,0.02866154,b
1255,ASV757,0.000602004,0.00028811,2.24E-06,0.029745222,a
1256,ASV7580,0.000104258,0.000263447,0.000124437,0.016404714,b
1257,ASV76,0.0036053,0.001300419,0.004620973,0.317556408,none
1258,ASV7615,0,0,0.000769041,0.025634702,c
1259,ASV7627,0,0.000406942,0,0.013564718,b
1260,ASV7639,0,0.000239905,0,0.007996831,b
1261,ASV764,0.000273536,0.000158068,0.000113226,0.018161028,a
1262,ASV765,0.002488733,2.24E-06,3.36E-06,0.083144623,a
1263,ASV7662,0.001369924,0,8.97E-06,0.045963095,a
1264,ASV7676,2.24E-06,4.48E-06,0.001400193,0.046897304,c
1265,ASV7678,2.24E-06,0,0.00100222,0.033482059,c
1266,ASV7696,0,0.001274635,0,0.042487837,b
1267,ASV7699,0,0.000868815,0.001777987,0.088226721,c
1268,ASV77,0.000198426,0.000912536,0,0.037032055,b
1269,ASV7701,0.0002769,0,0,0.009229987,a
1270,ASV7709,0,0.000774646,0,0.025821544,b
1271,ASV7728,0.000418152,0.000755588,0.000132284,0.043534151,b
1272,ASV7743,0.000349768,0,5.61E-06,0.011845773,a
1273,ASV7753,0.00022421,0.000727562,0,0.031725746,b
1274,ASV78,0.000460752,0.001323961,0.000357615,0.071410955,b
1275,ASV7874,0,0.000908051,4.48E-06,0.030417853,b
1276,ASV7898,0,0.000343042,1.12E-06,0.01147209,b
1277,ASV79,0.000506715,0.000623304,0.000582947,0.057098869,none
1278,ASV7902,0,0.000605368,1.12E-06,0.020216288,b
1279,ASV792,0.001110962,0.000653573,0,0.058817814,a
1280,ASV7923,0,0.000709625,0,0.023654178,b
1281,ASV8,0.001193919,0,0,0.039797314,a
1282,ASV8000,2.69E-05,0,0.000209637,0.007884726,c
1283,ASV8001,0,0.001067241,7.51E-05,0.038078369,b
1284,ASV8005,0.000303805,0.002229771,5.16E-05,0.086171461,b
1285,ASV8017,0,0.000794825,0.001737629,0.084415148,c
1286,ASV8041,3.70E-05,0,0.011991884,0.400962609,c
1287,ASV8043,0,1.91E-05,0.000550436,0.018983132,c
1288,ASV8059,0,0,0.002439407,0.081313573,c
1289,ASV8063,0.001084056,3.36E-06,0,0.036247319,a
1290,ASV8068,1.12E-05,0,0.001110962,0.037405738,c
1291,ASV808,0,0.00020291,0,0.006763675,b
1292,ASV8084,6.73E-06,0,0.001088541,0.036508897,c
1293,ASV8089,0.00064012,0,0,0.021337339,a
1294,ASV8092,1.12E-06,0,0.001159167,0.038676263,c
1295,ASV8096,1.12E-06,0,0.000413668,0.013826297,c
1296,ASV81,0.0002343,0.00172754,0.000220847,0.072756216,b
1297,ASV817,4.48E-06,0.000284747,5.83E-05,0.011584195,b
1298,ASV819,0.002123271,0,7.74E-05,0.07335411,a
1299,ASV82,0.00043721,0.00030941,0.001085177,0.061059916,c
1300,ASV83,0.000242147,0.000213,0.000108742,0.01879629,none
1301,ASV8345,0.00030941,0,1.57E-05,0.010836827,a
1302,ASV8351,0.00043721,0,0,0.014573664,a
1303,ASV8374,0,0,0.002128876,0.070962534,c
1304,ASV839,0.000184973,0.000667025,0.000162552,0.033818375,b
1305,ASV8409,0,0.001442793,0.000353131,0.059864129,b
1306,ASV841,0.000275779,0.00013901,6.17E-05,0.015881557,a
1307,ASV8410,0,0.000779131,0,0.025971017,b
1308,ASV842,0.000292594,7.51E-05,0.000195063,0.018758922,a
1309,ASV8422,0,0,0.000213,0.00709999,c
1310,ASV8452,0,0.000347526,0,0.011584195,b
1311,ASV8477,0,0,0.002006681,0.066889382,c
1312,ASV848,0,0,0.000213,0.00709999,c
1313,ASV8498,0.000225331,0.000226452,0.000331831,0.026120491,none
1314,ASV85,0.000190579,0.000582947,7.06E-05,0.028138383,b
1315,ASV8514,0.000214121,0,0,0.007137359,a
1316,ASV8655,0.001404677,5.61E-06,0,0.047009409,a
1317,ASV8679,0.002681554,2.24E-06,0.000243268,0.097568814,a
1318,ASV8695,0.002568328,4.48E-06,0,0.085760409,a
1319,ASV87,0.000429363,0.000273536,0.00016031,0.028773645,none
1320,ASV8704,0,0,0.00159974,0.053324664,c
1321,ASV8719,0.001440551,0,0,0.048018355,a
1322,ASV8733,2.24E-06,0,0.000982041,0.032809429,c
1323,ASV8734,0,0,0.000866572,0.02888575,c
1324,ASV8737,0.000432726,0,1.12E-06,0.014461559,a
1325,ASV8748,0.001628887,0,0,0.054296241,a
1326,ASV876,6.73E-06,0.000422636,0.001178225,0.053586242,c
1327,ASV8767,0,0,0.000515684,0.01718945,c
1328,ASV8773,0,0,0.000273536,0.009117882,c
1329,ASV878,0,0.000369947,8.41E-05,0.01513419,b
1330,ASV88,0.011321495,0.005272303,0.010577117,0.905697182,none
1331,ASV882,0.000449541,0.000733167,1.12E-06,0.039460999,b
1332,ASV8858,0.001260061,1.12E-06,2.24E-06,0.042114153,a
1333,ASV89,0.0002769,0.000221968,0.000450663,0.031651009,none
1334,ASV8980,0,0.000727562,0,0.024252072,b
1335,ASV8987,8.97E-06,0.00043721,0,0.014872611,b
1336,ASV8998,8.97E-06,0.000818367,0,0.027577857,b
1337,ASV9,0.004308199,0.014481738,0.004912446,0.790079445,b
1338,ASV90,0.009267729,0.003609785,0.010840564,0.790602602,none
1339,ASV9005,0.000475326,0,0,0.015844189,a
1340,ASV9013,0,0.000269052,0,0.008968409,b
1341,ASV9041,0.000642362,0,0,0.021412076,a
1342,ASV9044,0,0.001295935,0,0.043197836,b
1343,ASV9058,0.000230937,0,0,0.007697884,a
1344,ASV9076,2.24E-06,0.002152418,0.000993251,0.104930383,b
1345,ASV9086,0.000568373,0,0,0.018945764,a
1346,ASV9088,0,0.000747741,0.000279142,0.034229427,b
1347,ASV91,0.022471469,0.002980875,0.001419251,0.895719827,a
1348,ASV93,0.000652452,0.001248851,0.000143495,0.068159907,b
1349,ASV9324,0.000251115,0,0,0.008370515,a
1350,ASV940,0.000177126,0.000460752,0.003098585,0.124548777,c
1351,ASV941,0.005474093,0.002642317,0,0.270546998,a
1352,ASV942,0.000371068,0.000645725,0.004107531,0.170810819,c
1353,ASV945,0,0.00039461,0.000269052,0.022122075,b
1354,ASV946,0.000706262,0.00281608,0.000403578,0.130864031,b
1355,ASV9475,0.00047981,0,0,0.015993662,a
1356,ASV9476,0.001033609,3.36E-06,0.00073541,0.059079393,a
1357,ASV9478,0,0.001689424,0.001881124,0.119018258,c
1358,ASV949,0,0,0.000631152,0.021038392,c
1359,ASV95,0.000237663,0,0,0.007922094,a
1360,ASV951,4.71E-05,0.0002982,0,0.011509458,b
1361,ASV953,0.000737652,0.000116589,0.001113204,0.065581489,c
1362,ASV955,0,0,0.000680478,0.022682601,c
1363,ASV9560,0,0.000940562,0,0.031352062,b
1364,ASV9575,0,0.000293715,0,0.009790513,b
1365,ASV9579,8.97E-06,0,0.000289231,0.009939986,c
1366,ASV9593,0.000281384,0,0,0.009379461,a
1367,ASV96,0.000621062,0.001757808,0.000729804,0.10362249,b
1368,ASV963,0.001401314,4.71E-05,2.13E-05,0.048989933,a
1369,ASV968,0.000614336,0.000375552,0.001192798,0.072756216,c
1370,ASV9692,0.000902446,0,0,0.030081538,a
1371,ASV97,0.000282505,0.000151342,0.00054371,0.032585219,c
1372,ASV971,0.001446156,0.001737629,0,0.106126171,b
1373,ASV973,0,0.000204031,0.001337414,0.051381509,c
1374,ASV974,0.000383399,5.94E-05,0.004525683,0.165616615,c
1375,ASV977,4.71E-05,0.000848636,1.12E-06,0.029894696,b
1376,ASV979,2.24E-06,0.000584068,0,0.019543657,b
1377,ASV98,0.00030941,0.000247752,0.000241026,0.026606279,none
1378,ASV980,2.69E-05,0.00060761,0,0.021150497,b
1379,ASV982,0,0.000859846,0,0.02866154,b
1380,ASV984,5.94E-05,0.000441694,0,0.016703661,b
1381,ASV985,0.0001278,0.000238784,0,0.012219457,b
1382,ASV9877,2.24E-06,0.001256698,0,0.041964679,b
1383,ASV988,0.00265577,0.001161409,0.000902446,0.157320837,a
1384,ASV9890,4.48E-06,0.001980897,0,0.066179383,b
1385,ASV99,0,0.000476447,0.000280263,0.02522365,b
1386,ASV990,0.000189458,0.000608731,0,0.026606279,b
1387,ASV991,0,0,0.001088541,0.036284687,c
1388,ASV9922,0.00020291,0,0,0.006763675,a
1389,ASV996,0.001323961,0.001643461,0.003013385,0.199360254,c
1390,ASV999,0,0.000118831,0.000390126,0.01696524,c
